fund_code,index_code,effective_weight
018023,中证全债指数,0.2
018027,931521,0.95
018028,931521,0.95
018029,399808,0.7
018029,930930,0.1
018030,399808,0.7
018030,930930,0.1
018031,931582,0.95
018032,931582,0.95
018034,399438,0.95
018035,399438,0.95
018037,000300,0.15
018038,000300,0.65
018038,HSI,0.15
018039,000300,0.65
018039,HSI,0.15
018040,000300,0.2
018041,000300,0.2
018045,000933,0.65
018045,HSHCI,0.2
018046,000933,0.65
018046,HSHCI,0.2
018048,000998,0.75
018048,930930,0.1
018048,中证全债指数,0.15
018049,000998,0.75
018049,930930,0.1
018049,中证全债指数,0.15
018052,000933,0.65
018052,HSI,0.15
018053,000933,0.65
018053,HSI,0.15
018054,000300,0.1
018054,HSI,0.05
018055,000300,0.1
018055,HSI,0.05
018057,000300,0.75
018057,中证全债指数,0.25
018058,399007,0.95
018061,950096,0.95
018062,000852,0.95
018063,000852,0.95
018071,000906,0.6
018071,HSI,0.1
018072,000906,0.6
018072,HSI,0.1
018073,000906,0.7
018073,930930,0.1
018075,399368,0.5
018075,中证全债指数,0.5
018076,000933,0.5
018076,000942,0.2
018076,HSI,0.1
018076,中证全债指数,0.2
018077,000300,0.75
018077,中证全债指数,0.25
018082,000300,0.5
018082,中证全债指数,0.5
018088,000906,0.6
018088,930930,0.2
018088,中证全债指数,0.2
018089,000906,0.6
018089,930930,0.2
018089,中证全债指数,0.2
018094,H30590,0.95
018095,H30590,0.95
018096,000300,0.7
018096,930930,0.1
018096,中证全债指数,0.2
018097,000300,0.7
018097,930930,0.1
018097,中证全债指数,0.2
018099,399809,0.95
018101,000300,0.55
018101,HSI,0.3
018102,000300,0.55
018102,HSI,0.3
018103,931454,0.95
018104,931454,0.95
018105,930930,0.9
018106,930930,0.9
018112,899050,0.95
018113,899050,0.95
018114,899050,0.95
018115,899050,0.95
018116,000905,0.95
018117,000905,0.95
018118,931463,0.55
018118,HSI,0.15
018118,中证全债指数,0.3
018119,931463,0.55
018119,HSI,0.15
018119,中证全债指数,0.3
018120,899050,0.95
018121,899050,0.95
018122,930930,0.1
018122,931582,0.7
018123,930930,0.1
018123,931582,0.7
018124,930850,0.6
018124,930930,0.2
018125,930850,0.6
018125,930930,0.2
018128,899050,0.95
018129,899050,0.95
018130,930930,0.05
018130,931650,0.75
018131,930930,0.05
018131,931650,0.75
018132,931892,0.95
018133,931892,0.95
018134,930902,0.95
018135,930902,0.95
018139,930820,0.6
018139,930930,0.2
018140,930820,0.6
018140,930930,0.2
018145,000688,0.95
018146,000688,0.95
018148,000300,0.5
018148,HSI,0.25
018152,000906,0.6
018152,930930,0.1
018155,000808,0.25
018156,000808,0.25
018157,000852,0.95
018158,000852,0.95
018159,000933,0.65
018159,HSHCI,0.15
018160,000933,0.65
018160,HSHCI,0.15
018167,931892,0.95
018168,931892,0.95
018172,H30199,0.95
018173,H30199,0.95
018174,000012,0.4
018174,000300,0.6
018175,000300,0.7
018176,000906,0.75
018177,000688,0.95
018178,000688,0.95
018182,930601,0.95
018183,930601,0.95
018184,930850,0.65
018184,HSI,0.05
018185,930850,0.65
018185,HSI,0.05
018188,000906,0.7
018188,930930,0.1
018188,中证全债指数,0.2
018189,000906,0.7
018189,930930,0.1
018189,中证全债指数,0.2
018190,000300,0.7
018190,930930,0.1
018190,中证全债指数,0.2
018191,000300,0.7
018191,930930,0.1
018191,中证全债指数,0.2
018194,930930,0.15
018194,H30597,0.75
018195,930930,0.15
018195,H30597,0.75
018198,000300,0.1
018199,000300,0.1
018203,000998,0.6
018203,930930,0.2
018203,中证全债指数,0.2
018204,000906,0.7
018204,中证全债指数,0.3
018207,931583,0.95
018208,931583,0.95
018209,930719,0.5
018210,000300,0.7
018210,930930,0.1
018210,中证全债指数,0.2
018211,000300,0.7
018211,930930,0.1
018211,中证全债指数,0.2
018212,000300,0.2
018213,000300,0.2
018216,000906,0.5
018217,000300,0.6
018217,930930,0.2
018218,000300,0.6
018218,930930,0.2
018220,000300,0.6
018221,000300,0.6
018222,000300,0.6
018222,中证全债指数,0.4
018224,000300,0.6
018224,中证全债指数,0.25
018225,000300,0.8
018226,000012,0.2
018226,930850,0.8
018227,000012,0.2
018227,930850,0.8
018229,000906,0.2
018229,ACWI,0.65
018230,000906,0.2
018230,ACWI,0.65
018231,000906,0.2
018231,ACWI,0.65
018232,000906,0.2
018232,ACWI,0.65
018233,000852,0.95
018234,000852,0.95
018235,000300,0.7
018235,HSI,0.1
018235,中证全债指数,0.2
018236,000300,0.5
018236,中证全债指数,0.5
018237,000300,0.5
018237,中证全债指数,0.5
018240,930850,0.4
018240,H30590,0.3
018240,HSI,0.1
018241,930850,0.4
018241,H30590,0.3
018241,HSI,0.1
018242,000300,0.65
018242,HSI,0.1
018243,000300,0.65
018243,HSI,0.1
018244,000906,0.7
018244,HSI,0.1
018245,000906,0.7
018245,HSI,0.1
018246,000300,0.65
018248,000906,0.6
018248,930930,0.2
018249,000906,0.6
018249,930930,0.2
018250,000300,0.15
018251,000300,0.15
018257,000300,0.95
018258,000300,0.95
018281,000906,0.6
018281,HSI,0.2
018282,000906,0.6
018282,HSI,0.2
018287,000906,0.9
018287,930930,0.05
018288,000906,0.9
018288,930930,0.05
018289,000300,0.65
018289,中证全债指数,0.35
018290,000300,0.5
018290,中证全债指数,0.5
018291,000906,0.65
018292,399303,0.95
018293,399303,0.95
018294,000955,0.5
018294,932004,0.2
018294,HSCEI,0.1
018294,中证全债指数,0.2
018295,000955,0.5
018295,932004,0.2
018295,HSCEI,0.1
018295,中证全债指数,0.2
018300,980030,0.95
018301,980030,0.95
018309,000300,0.5
018309,932004,0.4
018309,HSCI,0.05
018310,000300,0.5
018310,932004,0.4
018310,HSCI,0.05
018311,000300,0.5
018311,932004,0.4
018311,HSCI,0.05
018315,H11054,0.95
018316,H11054,0.95
018325,000906,0.8
018326,000906,0.8
018327,000827,0.6
018327,930930,0.1
018328,000827,0.6
018328,930930,0.1
018329,000300,0.6
018329,930930,0.2
018330,000300,0.6
018330,930930,0.2
018332,000906,0.7
018332,HSI,0.1
018333,000906,0.7
018333,HSI,0.1
018334,931591,0.95
018335,931591,0.95
018338,000942,0.7
018338,931027,0.1
018339,000942,0.7
018339,931027,0.1
018342,000300,0.8
018344,H30590,0.95
018345,H30590,0.95
018347,000906,0.8
018350,000012,0.3
018350,000300,0.65
018350,HSI,0.05
018351,000300,0.65
018351,930930,0.15
018352,000300,0.65
018352,930930,0.15
018356,000012,0.3
018356,000300,0.65
018356,HSI,0.05
018358,931582,0.75
018358,HSI,0.05
018359,931582,0.75
018359,HSI,0.05
018362,000906,0.6
018362,HSI,0.2
018362,中证全债指数,0.2
018363,000906,0.6
018363,HSI,0.2
018363,中证全债指数,0.2
018364,930791,0.6
018364,930930,0.2
018365,930791,0.6
018365,930930,0.2
018370,399006,0.95
018371,399006,0.95
018372,000906,0.6
018372,HSI,0.2
018373,000906,0.6
018373,HSI,0.2
018375,000300,0.7
018375,中证全债指数,0.3
018376,000300,0.7
018376,中证全债指数,0.3
018377,000300,0.6
018377,930930,0.2
018378,000300,0.6
018378,930930,0.2
018379,980032,0.95
018380,980032,0.95
018381,000922,0.7
018381,HSI,0.1
018382,000922,0.7
018382,HSI,0.1
018383,000008,0.95
018384,000008,0.95
018385,H30202,0.95
018386,H30202,0.95
018387,930914,0.95
018388,930914,0.95
018389,000964,0.55
018390,000300,0.4
018391,黄金现货,0.95
018392,黄金现货,0.95
018395,H30217,0.95
018396,H30217,0.95
018397,399989,0.95
018398,399989,0.95
018401,000906,0.8
018401,HSI,0.05
018402,000906,0.8
018402,HSI,0.05
018404,000906,0.8
018405,000906,0.6
018405,930930,0.2
018406,000906,0.6
018406,930930,0.2
018409,000906,0.8
018409,930930,0.05
018410,000906,0.8
018410,930930,0.05
018411,H30007,0.95
018412,H30007,0.95
018413,000300,0.7
018413,HSI,0.1
018418,931755,0.7
018419,931755,0.7
018424,000906,0.7
018424,HSI,0.1
018425,000906,0.7
018425,HSI,0.1
018430,000906,0.7
018430,930930,0.15
018431,000906,0.7
018431,930930,0.15
018434,000300,0.65
018434,HSI,0.15
018438,000942,0.65
018438,931027,0.1
018439,000942,0.65
018439,931027,0.1
018440,000906,0.8
018440,HSI,0.1
018441,000906,0.8
018441,HSI,0.1
018442,000906,0.7
018442,HSI,0.1
018443,000906,0.7
018443,HSI,0.1
018446,000906,0.7
018446,HSI,0.05
018447,000906,0.7
018447,930930,0.1
018449,000300,0.1
018454,000300,0.6
018454,中证全债指数,0.4
018455,000300,0.1
018455,HSI,0.05
018456,000300,0.1
018456,HSI,0.05
018457,000300,0.8
018460,000300,0.8
018460,中证全债指数,0.2
018461,000300,0.8
018461,中证全债指数,0.2
018462,中证全债指数,0.15
018463,000300,0.5
018463,中证全债指数,0.5
018464,000300,0.55
018464,HSI,0.2
018465,000906,0.15
018465,HSI,0.05
018466,000906,0.15
018466,HSI,0.05
018470,000300,0.6
018482,399673,0.95
018483,399673,0.95
018484,000933,0.75
018485,000933,0.75
018489,H11059,0.95
018490,H11059,0.95
018493,000300,0.15
018493,HSI,0.05
018494,000300,0.15
018494,HSI,0.05
018495,000300,0.8
018495,H11100,0.1
018501,399803,0.5
018501,中证全债指数,0.5
018502,931151,0.95
018503,931151,0.95
018504,931355,0.75
018504,HSI,0.05
018504,中证全债指数,0.2
018505,931355,0.75
018505,HSI,0.05
018505,中证全债指数,0.2
018517,000300,0.6
018517,H11006,0.4
018525,000300,0.15
018526,000300,0.15
018529,000012,0.3
018529,000933,0.55
018529,HSHCI,0.15
018533,H30535,0.95
018536,000008,0.95
018539,000300,0.15
018539,HSI,0.05
018540,000300,0.15
018540,HSI,0.05
018544,000300,0.6
018545,000300,0.5
018546,000300,0.5
018547,000906,0.75
018547,930930,0.15
018547,中证全债指数,0.1
018548,000906,0.75
018548,930930,0.15
018548,中证全债指数,0.1
018549,000300,0.7
018549,930930,0.15
018549,中证全债指数,0.15
018550,000300,0.7
018550,930930,0.15
018550,中证全债指数,0.15
018551,000933,0.75
018551,HSHCI,0.05
018552,000933,0.75
018552,HSHCI,0.05
018553,000907,0.8
018553,中证全债指数,0.2
018554,000300,0.7
018554,HSI,0.05
018554,中证全债指数,0.25
018555,000300,0.7
018555,HSI,0.05
018555,中证全债指数,0.25
018556,000300,0.6
018557,930965,0.95
018558,930965,0.95
018561,000300,0.5
018561,中证全债指数,0.5
018564,930697,0.95
018565,930697,0.95
018574,000300,0.5
018574,中证全债指数,0.5
018579,399303,0.9
018579,HSI,0.05
018580,399303,0.9
018580,HSI,0.05
018582,930930,0.15
018582,931755,0.65
018583,930930,0.15
018583,931755,0.65
018589,000998,0.8
018589,中证全债指数,0.2
018590,000906,0.5
018590,中证全债指数,0.5
018591,399986,0.95
018600,000300,0.8
018603,000300,0.25
018603,HSI,0.05
018611,930599,0.7
018611,HSI,0.1
018612,930599,0.7
018612,HSI,0.1
018618,000906,0.6
018618,HSI,0.2
018619,000906,0.6
018619,HSI,0.2
018620,000300,0.1
018620,HSI,0.05
018621,000300,0.1
018621,HSI,0.05
018626,000300,0.1
018626,HSI,0.05
018627,000300,0.1
018627,HSI,0.05
018633,000905,0.95
018634,000905,0.95
018635,000906,0.1
018635,HSI,0.05
018636,000906,0.1
018636,HSI,0.05
018638,000300,0.8
018646,931021,0.95
018647,931021,0.95
018648,000300,0.3
018650,399974,0.8
018650,中证全债指数,0.2
018653,399303,0.95
018654,399303,0.95
018656,000012,0.2
018656,000300,0.8
018658,000300,0.6
018658,中证全债指数,0.4
018660,000300,0.5
018661,000852,0.95
018662,000852,0.95
018663,399303,0.95
018664,399303,0.95
018681,000012,0.2
018681,931859,0.8
018686,399975,0.95
018690,H30344,0.8
018690,中证全债指数,0.2
018693,000300,0.75
018693,中证全债指数,0.25
018694,000300,0.5
018698,000906,0.75
018698,930930,0.05
018699,000906,0.75
018699,930930,0.05
018702,000300,0.4
018703,000906,0.15
018703,930930,0.05
018704,000906,0.15
018704,930930,0.05
018705,000905,0.75
018706,930820,0.8
018707,930820,0.8
018708,000300,0.7
018708,HSI,0.05
018708,中证全债指数,0.25
018709,000300,0.7
018709,HSI,0.05
018709,中证全债指数,0.25
018710,000300,0.7
018710,中证全债指数,0.3
018714,000300,0.7
018714,HSI,0.05
018714,中证全债指数,0.25
018715,000300,0.7
018715,HSI,0.05
018715,中证全债指数,0.25
018721,930931,0.95
018722,930931,0.95
018724,000906,0.6
018724,HSI,0.1
018725,000906,0.6
018725,HSI,0.1
018726,000906,0.6
018727,000906,0.6
018728,000852,0.95
018729,000852,0.95
018730,000906,0.6
018730,930930,0.2
018731,000906,0.6
018731,930930,0.2
018732,931588,0.95
018733,931588,0.95
018734,931897,0.95
018735,931897,0.95
018750,000300,0.8
018751,000300,0.8
018752,000906,0.75
018752,930930,0.05
018753,000906,0.75
018753,930930,0.05
018754,000300,0.75
018755,000300,0.75
018774,995066,0.95
018775,995066,0.95
018776,000906,0.75
018776,中证全债指数,0.25
018777,000906,0.75
018777,中证全债指数,0.25
018783,000300,0.6
018783,中证全债指数,0.4
018786,399303,0.95
018787,399303,0.95
018788,000906,0.7
018788,HSI,0.1
018788,中证全债指数,0.2
018789,000906,0.7
018789,HSI,0.1
018789,中证全债指数,0.2
018790,000906,0.7
018790,930930,0.1
018791,000906,0.7
018791,930930,0.1
018796,000906,0.75
018796,HSI,0.05
018796,中证全债指数,0.2
018797,000906,0.75
018797,HSI,0.05
018797,中证全债指数,0.2
018806,000953,0.3
018806,932004,0.4
018806,H11153,0.1
018807,000953,0.3
018807,932004,0.4
018807,H11153,0.1
018815,000300,0.65
018815,HSI,0.1
018815,中证全债指数,0.25
018816,000300,0.65
018816,HSI,0.1
018816,中证全债指数,0.25
018817,399101,0.45
018817,399102,0.45
018817,中证全债指数,0.1
018818,931583,0.8
018818,中证全债指数,0.2
018819,931583,0.8
018819,中证全债指数,0.2
018821,930930,0.15
018821,H30597,0.6
018822,930930,0.15
018822,H30597,0.6
018823,000906,0.8
018823,中证全债指数,0.2
018824,000906,0.8
018824,中证全债指数,0.2
018827,000171,0.6
018827,HSI,0.1
018827,中证全债指数,0.3
018828,000171,0.6
018828,HSI,0.1
018828,中证全债指数,0.3
018832,000300,0.65
018835,000300,0.6
018836,000300,0.6
018848,000998,0.8
018848,中证全债指数,0.2
018860,000300,0.45
018860,HSI,0.45
018861,930930,0.85
018862,000300,0.6
018862,HSI,0.2
018862,中证全债指数,0.2
018863,000300,0.6
018863,HSI,0.2
018863,中证全债指数,0.2
018864,399971,0.95
018865,930930,0.1
018865,931582,0.7
018866,930930,0.1
018866,931582,0.7
018868,000300,0.6
018868,HSI,0.2
018869,000300,0.6
018869,HSI,0.2
018870,000906,0.6
018870,930930,0.2
018871,000906,0.8
018871,中证全债指数,0.2
018872,000905,0.8
018872,中证全债指数,0.2
018876,930850,0.7
018876,930930,0.1
018877,930850,0.7
018877,930930,0.1
018886,931582,0.75
018887,931582,0.75
018888,000012,0.25
018888,000300,0.75
018889,000012,0.3
018889,H30074,0.7
018890,000300,0.7
018890,HSI,0.1
018891,000300,0.7
018891,HSI,0.1
018896,931494,0.95
018897,931494,0.95
018901,000300,0.4
018901,HSCI,0.4
018902,000300,0.4
018902,HSCI,0.4
018905,000945,0.95
018906,000945,0.95
018910,000171,0.7
018910,930930,0.1
018911,000171,0.7
018911,930930,0.1
018916,000852,0.6
018916,930930,0.2
018917,000852,0.6
018917,930930,0.2
018918,399808,0.6
018918,930930,0.2
018919,399808,0.6
018919,930930,0.2
018920,931448,0.95
018921,931448,0.95
018926,931719,0.95
018927,931719,0.95
018930,000300,0.75
018930,中证全债指数,0.25
018931,000300,0.75
018931,中证全债指数,0.25
018932,000300,0.625
018933,000300,0.8
018933,中证全债指数,0.2
018934,000300,0.5
018934,中证全债指数,0.5
018937,000933,0.7
018937,HSI,0.1
018938,000933,0.7
018938,HSI,0.1
018939,000906,0.7
018939,930930,0.1
018940,000906,0.7
018940,930930,0.1
018944,000906,0.5
018944,930930,0.2
018945,000906,0.5
018945,930930,0.2
018946,000300,0.6
018947,000368,0.95
018948,000300,0.6
018948,HSI,0.2
018949,000300,0.6
018949,HSI,0.2
018956,000300,0.7
018956,930930,0.05
018957,000300,0.7
018957,930930,0.05
018963,000985,0.8
018971,000906,0.95
018972,000906,0.95
018973,000688,0.75
018973,930930,0.05
018974,000688,0.75
018974,930930,0.05
018975,000942,0.75
018975,HSI,0.05
018975,中证全债指数,0.2
018976,000942,0.75
018976,HSI,0.05
018976,中证全债指数,0.2
018983,930930,0.15
018983,H30597,0.65
018984,930930,0.15
018984,H30597,0.65
018985,930930,0.05
018985,931643,0.9
018986,930930,0.05
018986,931643,0.9
018987,000012,0.25
018987,931187,0.75
018990,000942,0.7
018990,930930,0.1
018991,000942,0.7
018991,930930,0.1
018993,930930,0.15
018993,931582,0.65
018994,930930,0.15
018994,931582,0.65
018998,000300,0.9
018998,中证全债指数,0.1
018999,000300,0.8
018999,HSI,0.1
019000,000300,0.8
019000,HSI,0.1
019001,931587,0.95
019002,931587,0.95
019003,930930,0.15
019003,931187,0.7
019004,930930,0.15
019004,931187,0.7
019006,930599,0.7
019007,930599,0.7
019008,000300,0.6
019008,HSI,0.2
019009,000300,0.6
019009,HSI,0.2
019013,399303,0.95
019014,399303,0.95
019015,000824,0.8
019015,930930,0.05
019016,000824,0.8
019016,930930,0.05
019018,000998,0.7
019020,000808,0.8
019024,930930,0.2
019024,H30318,0.65
019026,000974.SH,0.6
019026,L11226,0.25
019029,000012,0.2
019029,000933,0.8
019030,000852,0.9
019030,930930,0.05
019031,000852,0.9
019031,930930,0.05
019032,000827,0.65
019034,930599,0.85
019035,000808,0.45
019036,000808,0.45
019051,000906,0.7
019051,930930,0.2
019052,000906,0.7
019052,930930,0.2
019053,000012,0.35
019053,000906,0.65
019054,000300,0.6
019054,HSI,0.2
019055,000300,0.6
019055,HSI,0.2
019058,931897,0.95
019059,931897,0.95
019061,930601,0.95
019062,930601,0.95
019065,000300,0.15
019065,HSI,0.05
019066,000861,0.95
019071,399389,0.95
019072,399389,0.95
019073,000300,0.65
019075,000300,0.35
019075,ACWI,0.35
019076,000300,0.35
019076,ACWI,0.35
019077,000012,0.5
019077,000300,0.5
019079,000906,0.85
019079,HSI,0.05
019080,000906,0.85
019080,HSI,0.05
019085,000906,0.5
019085,HSI,0.3
019086,000906,0.5
019086,HSI,0.3
019087,930632,0.95
019088,930632,0.95
019089,000998,0.8
019090,399976,0.95
019091,399976,0.95
019092,000300,0.75
019092,中证全债指数,0.25
019093,000300,0.8
019093,中证全债指数,0.2
019094,000907,0.75
019094,中证全债指数,0.25
019105,399006,0.95
019106,000012,0.3
019106,000300,0.6
019106,930930,0.1
019107,000012,0.3
019107,000300,0.6
019107,930930,0.1
019108,000012,0.3
019108,000300,0.7
019110,000300,0.2
019113,000300,0.7
019113,930930,0.1
019113,中证全债指数,0.2
019114,000300,0.7
019114,930930,0.1
019114,中证全债指数,0.2
019115,000906,0.7
019115,930930,0.1
019115,中证全债指数,0.2
019116,000906,0.7
019116,930930,0.1
019116,中证全债指数,0.2
019117,000926,0.8
019117,中证全债指数,0.2
019119,000300,0.75
019120,000300,0.75
019124,000922,0.95
019125,000922,0.95
019126,930965,0.8
019127,930965,0.8
019130,000300,0.15
019130,930930,0.05
019131,000300,0.15
019131,930930,0.05
019136,000300,0.7
019136,HSI,0.05
019136,中证全债指数,0.25
019137,000300,0.7
019137,HSI,0.05
019137,中证全债指数,0.25
019141,931235,0.95
019142,931235,0.95
019143,000906,0.7
019143,930930,0.1
019143,中证全债指数,0.2
019144,000906,0.7
019144,930930,0.1
019144,中证全债指数,0.2
019146,000300,0.45
019146,中证全债指数,0.55
019147,000300,0.45
019147,中证全债指数,0.55
019148,000300,0.15
019148,HSI,0.05
019150,000012,0.45
019150,399974,0.55
019151,000300,0.6
019153,000906,0.65
019153,930930,0.15
019154,000906,0.65
019154,930930,0.15
019155,ACWI,0.3
019156,ACWI,0.3
019157,ACWI,0.3
019158,ACWI,0.3
019159,000906,0.8
019159,930930,0.1
019160,000906,0.8
019160,930930,0.1
019162,H30356,0.95
019163,H30356,0.95
019164,000811,0.95
019165,000811,0.95
019166,000300,0.6
019167,930712,0.95
019168,930712,0.95
019169,H30537,0.95
019170,931470,0.95
019171,931470,0.95
019180,000300,0.55
019181,000300,0.7
019181,中证全债指数,0.3
019183,000300,0.75
019184,000300,0.5
019184,中证全债指数,0.5
019185,000852,0.95
019186,000852,0.95
019187,000906,0.15
019188,000906,0.15
019189,000300,0.75
019189,930930,0.05
019190,000300,0.75
019190,930930,0.05
019194,000171,0.05
019194,000300,0.45
019194,H11100,0.2
019195,000300,0.2
019197,000300,0.6
019198,000012,0.4
019198,000300,0.6
019199,000300,0.5
019199,中证全债指数,0.5
019200,000012,0.5
019200,000300,0.5
019201,000300,0.55
019201,中证全债指数,0.45
019205,000300,0.6
019205,HSI,0.1
019205,中证全债指数,0.3
019206,000300,0.8
019206,中证全债指数,0.2
019208,000300,0.7
019209,000300,0.55
019209,中证全债指数,0.45
019210,000300,0.95
019213,000012,0.5
019213,000300,0.5
019215,000906,0.6
019216,000300,0.1
019219,930850,0.7
019219,HSI,0.1
019220,930850,0.7
019220,HSI,0.1
019223,000300,0.6
019223,中证全债指数,0.4
019224,000906,0.8
019225,000300,0.8
019225,中证全债指数,0.2
019226,000012,0.4
019226,000300,0.6
019227,000012,0.4
019227,000300,0.6
019228,000012,0.4
019228,000300,0.6
019234,000300,0.75
